match,stroke,event,stroke_type,merged_type,start_frame,end_frame,dataset,class_id
4,261,480,SNF,SN,53199,53265,Train,5
4,262,482,SNI,SN,53460,53521,Train,5
4,276,509,SNL,SN,54629,54677,Train,5
4,278,512,SNF,SN,55075,55127,Train,5
4,279,514,SNI,SN,55301,55355,Train,5
4,438,806,SNI,SN,82284,82327,Train,5
4,439,808,SNI,SN,82655,82705,Train,5
4,447,823,SNI,SN,83352,83398,Train,5
4,448,825,SNF,SN,83702,83774,Train,5
4,449,827,SNI,SN,83950,83972,Train,5
4,455,838,SNF,SN,86957,87024,Train,5
4,456,840,SNI,SN,87195,87256,Train,5
4,458,843,SNI,SN,87761,87826,Train,5
4,464,854,SNI,SN,88577,88661,Train,5
4,466,857,SNI,SN,89224,89259,Train,5
4,467,859,SNF,SN,89659,89732,Train,5
4,469,862,SNI,SN,90237,90285,Train,5
4,588,1075,SNI,SN,113280,113321,Train,5
4,589,1077,SNI,SN,113619,113673,Train,5
4,591,1080,SNI,SN,113951,113998,Train,5
4,594,1085,SNI,SN,114424,114464,Train,5
4,599,1094,SNI,SN,115035,115085,Train,5
4,601,1097,SNI,SN,118096,118161,Train,5
4,603,1100,SNI,SN,118594,118670,Train,5
4,605,1103,SNI,SN,119115,119157,Train,5
4,618,1128,SNI,SN,120400,120465,Train,5
4,619,1130,SNI,SN,120872,120956,Train,5
4,686,1246,SNI,SN,136586,136632,Train,5
4,689,1251,SNF,SN,137114,137155,Train,5
4,692,1256,SNI,SN,137363,137389,Train,5
4,694,1259,SNI,SN,137780,137823,Train,5
4,696,1262,SNF,SN,138298,138353,Train,5
4,697,1264,SNI,SN,138496,138546,Train,5
4,699,1267,SNI,SN,141371,141435,Train,5
4,703,1274,SNI,SN,142010,142082,Train,5
4,705,1277,SNL,SN,142592,142650,Train,5
4,707,1280,SNI,SN,142955,143027,Train,5
4,713,1291,SNI,SN,143978,144035,Train,5
4,716,1296,SNI,SN,144831,144891,Train,5
4,717,1298,SNI,SN,145402,145458,Train,5
4,726,1314,SNF,SN,147455,147529,Train,5
4,727,1316,SNI,SN,147705,147776,Train,5
4,731,1323,SNI,SN,148567,148642,Train,5
4,763,1385,SNF,SN,152170,152246,Train,5
4,764,1387,SNI,SN,152410,152474,Train,5
4,772,1401,SNL,SN,154687,154722,Train,5
4,773,1403,SNF,SN,154944,154983,Train,5
4,775,1406,SNI,SN,155172,155216,Train,5
4,780,1415,SNF,SN,155955,156030,Train,5
4,781,1417,SNI,SN,156227,156259,Train,5
4,819,1490,SNI,SN,160679,160738,Train,5
4,820,1492,SNF,SN,164434,164506,Train,5
4,823,1497,SNI,SN,164695,164759,Train,5
4,825,1500,SNI,SN,165281,165342,Train,5
4,827,1503,SNI,SN,165791,165858,Train,5
4,830,1508,SNF,SN,166420,166486,Train,5
4,831,1510,SNF,SN,166696,166725,Train,5
4,833,1513,SNI,SN,167123,167199,Train,5
4,841,1528,SNI,SN,168642,168702,Train,5
4,845,1535,SNI,SN,169297,169334,Train,5
4,847,1538,SNI,SN,169740,169788,Train,5
4,851,1545,SNF,SN,170335,170396,Train,5
4,852,1547,SNI,SN,170565,170593,Train,5
4,861,1564,SNI,SN,171395,171456,Train,5
4,865,1571,SNF,SN,172086,172155,Train,5
4,866,1573,SNI,SN,172307,172352,Train,5
4,869,1578,SNF,SN,173395,173448,Train,5
4,870,1580,SNI,SN,173654,173708,Train,5
4,874,1587,SNI,SN,174264,174313,Train,5
4,962,1745,SNF,SN,190683,190764,Train,5
4,963,1747,SNI,SN,190929,190995,Train,5
4,971,1762,SNI,SN,191941,192030,Train,5
4,972,1764,SNI,SN,192607,192681,Train,5
4,974,1767,SNI,SN,193144,193230,Train,5
4,977,1772,SNI,SN,193941,194025,Train,5
4,982,1781,SNI,SN,194775,194800,Train,5
4,986,1788,SNF,SN,197582,197635,Train,5
4,988,1791,SNI,SN,197794,197846,Train,5
4,999,1812,SNF,SN,199088,199146,Train,5
4,1000,1814,SNI,SN,199296,199348,Train,5
4,1002,1817,SNF,SN,199752,199771,Train,5
4,1005,1822,SNI,SN,199973,199997,Train,5
4,1007,1825,SNI,SN,200557,200572,Train,5
4,1011,1832,SNI,SN,201224,201247,Train,5
4,1013,1835,SNF,SN,201705,201746,Train,5
4,1014,1837,SNI,SN,201916,201971,Train,5
4,1110,2010,SNI,SN,220968,221030,Train,5
4,1115,2019,SNF,SN,221852,221938,Train,5
4,1117,2022,SNI,SN,222128,222185,Train,5
4,1122,2031,SNF,SN,222993,223073,Train,5
4,1123,2033,SNI,SN,223276,223303,Train,5
4,1128,2042,SNF,SN,224193,224269,Train,5
4,1129,2044,SNI,SN,224435,224513,Train,5
4,1135,2055,SNF,SN,225356,225417,Train,5
4,1136,2057,SNI,SN,225604,225673,Train,5
4,1141,2066,SNI,SN,226702,226763,Train,5
4,1146,2075,SNF,SN,227744,227818,Train,5
4,1147,2077,SNI,SN,227978,228041,Train,5
4,1150,2082,SNI,SN,228906,228977,Train,5
4,1155,2091,SNI,SN,229887,229966,Train,5
4,1157,2094,SNI,SN,230535,230621,Train,5
4,1158,2096,SNF,SN,233111,233150,Train,5
4,1160,2099,SNI,SN,233329,233370,Train,5
4,1162,2102,SNI,SN,233715,233765,Train,5
4,1165,2107,SNI,SN,234205,234256,Train,5
4,1167,2110,SNI,SN,234685,234724,Train,5
4,1217,2199,SNI,SN,247185,247270,Train,5
4,1219,2202,SNF,SN,247686,247765,Train,5
4,1221,2205,SNI,SN,248017,248070,Train,5
4,1229,2220,SNI,SN,249081,249168,Train,5
4,1231,2223,SNI,SN,249650,249738,Train,5
4,1234,2228,SNI,SN,250455,250541,Train,5
4,1235,2230,SNF,SN,253002,253060,Train,5
4,1237,2233,SNI,SN,253271,253320,Train,5
4,1242,2242,SNF,SN,253882,253942,Train,5
4,1243,2244,SNI,SN,254118,254175,Train,5
4,1251,2259,SNI,SN,254930,254991,Train,5
4,1253,2262,SNI,SN,255387,255448,Train,5
4,1254,2264,SNI,SN,255843,255873,Train,5
4,1259,2273,SNF,SN,256451,256517,Train,5
4,1260,2275,SNI,SN,256977,257029,Train,5
4,1353,2443,SNF,SN,275543,275618,Train,5
4,1354,2445,SNI,SN,275831,275867,Train,5
4,1361,2458,SNI,SN,276922,276989,Train,5
4,1366,2467,SNF,SN,277994,278056,Train,5
4,1368,2470,SNI,SN,278268,278313,Train,5
4,1377,2487,SNI,SN,279928,279996,Train,5
4,1379,2490,SNI,SN,280769,280858,Train,5
4,1391,2513,SNI,SN,282262,282343,Train,5
4,1396,2522,SNF,SN,285011,285077,Train,5
4,1397,2524,SNI,SN,285259,285315,Train,5
4,1407,2543,SNI,SN,286133,286173,Train,5
4,1410,2548,SNI,SN,286776,286820,Train,5
4,1411,2550,SNF,SN,287217,287282,Train,5
4,1412,2552,SNI,SN,287486,287506,Train,5
4,1416,2559,SNI,SN,288113,288151,Train,5
4,1479,2673,SNI,SN,302845,302920,Train,5
4,1481,2676,SNI,SN,303485,303551,Train,5
4,1483,2679,SNI,SN,304064,304125,Train,5
4,1486,2684,SNF,SN,305002,305073,Train,5
4,1487,2686,SNL,SN,305263,305293,Train,5
4,1489,2689,SNI,SN,305574,305645,Train,5
4,1497,2704,SNI,SN,306781,306839,Train,5
4,1503,2715,SNI,SN,309628,309693,Val,5
4,1505,2718,SNI,SN,309982,310039,Val,5
4,1507,2721,SNI,SN,310367,310421,Val,5
4,1512,2730,SNF,SN,310934,310953,Val,5
4,1514,2733,SNI,SN,311214,311248,Val,5
4,1561,2814,SNF,SN,324339,324373,Val,5
4,1564,2819,SNI,SN,324574,324639,Val,5
4,1566,2822,SNF,SN,325193,325265,Val,5
4,1567,2824,SNI,SN,325455,325516,Val,5
4,1570,2829,SNF,SN,326125,326197,Val,5
4,1571,2831,SNI,SN,326428,326467,Val,5
4,1579,2846,SNI,SN,327404,327453,Val,5
4,1582,2851,SNF,SN,328131,328212,Val,5
4,1584,2854,SNI,SN,328381,328457,Val,5
4,1592,2869,SNI,SN,334954,335005,Test,5
4,1602,2888,SNI,SN,335689,335743,Test,5
4,1604,2891,SNI,SN,336156,336214,Test,5
4,1606,2894,SNI,SN,336608,336659,Test,5
4,1607,2896,SNI,SN,336997,337043,Test,5
4,1648,2969,SNF,SN,346863,346932,Test,5
4,1650,2972,SNI,SN,347258,347327,Test,5
4,1656,2983,SNF,SN,348303,348383,Test,5
4,1657,2985,SNI,SN,348564,348638,Test,5
4,1662,2994,SNI,SN,349756,349823,Test,5
4,1670,3009,SNI,SN,351205,351265,Test,5
4,1678,3024,SNI,SN,352478,352544,Test,5
4,1681,3029,SNI,SN,353425,353502,Test,5
4,1687,3040,SNI,SN,354489,354557,Test,5
4,1689,3043,SNF,SN,355094,355183,Test,5
4,1690,3045,SNI,SN,355347,355416,Test,5
4,1695,3054,SNI,SN,358143,358202,Test,5
4,1697,3057,SNF,SN,358610,358654,Test,5
4,1699,3060,SNI,SN,358827,358868,Test,5
4,1704,3069,SNF,SN,359421,359481,Test,5
4,1705,3071,SNI,SN,359702,359749,Test,5
4,1708,3076,SNI,SN,360442,360500,Test,5
4,1710,3079,SNI,SN,361016,361055,Test,5
4,1711,3081,SNI,SN,361407,361459,Test,5
4,1716,3090,SNF,SN,362149,362217,Test,5
4,1717,3092,SNI,SN,362375,362415,Test,5
4,1719,3095,SNI,SN,362959,363013,Test,5
4,1723,3102,SNI,SN,363588,363650,Test,5
4,1725,3105,SNF,SN,364220,364266,Test,5
4,1727,3108,SNI,SN,364444,364485,Test,5
4,1792,3227,SNI,SN,378338,378420,Test,5
4,1794,3230,SNL,SN,378857,378934,Test,5
4,1796,3233,SNF,SN,379326,379362,Test,5
4,1798,3236,SNI,SN,379545,379609,Test,5
4,1803,3245,SNI,SN,380431,380503,Test,5
4,1808,3254,SNI,SN,381287,381378,Test,5
4,1812,3261,SNI,SN,382015,382089,Test,5
4,1822,3280,SNI,SN,385048,385103,Test,5
4,1823,3282,SNF,SN,385435,385493,Test,5
4,1824,3284,SNI,SN,385643,385671,Test,5
4,1835,3305,SNI,SN,386483,386535,Test,5
4,1838,3310,SNF,SN,387050,387129,Test,5
4,1839,3312,SNI,SN,387293,387339,Test,5
4,1847,3327,SNI,SN,388037,388095,Test,5
5,1,2,SNI,SN,12906,12983,Train,5
5,2,4,SNI,SN,13393,13461,Train,5
5,3,6,SNI,SN,13903,13959,Train,5
5,5,9,SNI,SN,14645,14725,Train,5
5,6,11,SNI,SN,15681,15782,Train,5
5,8,14,SNI,SN,16239,16335,Train,5
5,20,37,SNI,SN,17663,17746,Train,5
5,26,48,SNF,SN,18461,18565,Train,5
5,27,50,SNF,SN,18806,18881,Train,5
5,28,52,SNI,SN,19387,19434,Train,5
5,78,138,SNF,SN,30485,30546,Train,5
5,80,141,SNI,SN,31144,31206,Train,5
5,83,146,SNI,SN,31726,31789,Train,5
5,86,151,SNF,SN,32326,32394,Train,5
5,87,153,SNI,SN,32597,32654,Train,5
5,102,182,SNI,SN,33879,33918,Train,5
5,105,187,SNI,SN,34787,34851,Train,5
5,106,189,SNL,SN,35306,35380,Train,5
5,107,191,SNI,SN,35765,35841,Train,5
5,108,193,SNF,SN,38329,38419,Train,5
5,110,196,SNI,SN,38696,38732,Train,5
5,112,199,SNI,SN,39274,39315,Train,5
5,117,208,SNI,SN,39942,40022,Train,5
5,119,211,SNL,SN,40651,40701,Train,5
5,122,216,SNI,SN,41048,41132,Train,5
5,124,219,SNI,SN,41747,41845,Train,5
5,133,236,SNI,SN,42802,42893,Train,5
5,139,247,SNF,SN,43629,43711,Train,5
5,141,250,SNI,SN,43958,44048,Train,5
5,148,263,SNI,SN,44835,44924,Train,5
5,149,265,SNI,SN,45563,45645,Train,5
5,154,274,SNF,SN,46434,46525,Train,5
5,155,276,SNI,SN,46726,46804,Train,5
5,229,408,SNF,SN,65433,65526,Train,5
5,230,410,SNF,SN,65705,65776,Train,5
5,232,413,SNF,SN,66304,66374,Train,5
5,233,415,SNI,SN,66715,66757,Train,5
5,235,418,SNI,SN,67336,67425,Train,5
5,237,421,SNI,SN,67800,67879,Train,5
5,240,426,SNI,SN,68478,68592,Train,5
5,241,428,SNI,SN,68943,69015,Train,5
5,247,439,SNI,SN,72106,72179,Train,5
5,249,442,SNF,SN,72608,72644,Train,5
5,250,444,SNI,SN,73152,73196,Train,5
5,254,451,SNI,SN,73898,73965,Train,5
5,261,464,SNI,SN,74806,74853,Train,5
5,264,469,SNI,SN,75532,75601,Train,5
5,325,582,SNI,SN,88754,88854,Test,5
5,328,587,SNI,SN,89398,89474,Test,5
5,335,600,SNI,SN,90250,90334,Test,5
5,343,615,SNI,SN,91118,91186,Test,5
5,346,620,SNI,SN,91781,91883,Test,5
5,348,623,SNF,SN,92373,92457,Test,5
5,349,625,SNI,SN,92678,92741,Test,5
5,351,628,SNF,SN,93260,93361,Test,5
5,353,631,SNI,SN,93661,93711,Test,5
5,356,636,SNF,SN,94564,94647,Test,5
5,359,641,SNI,SN,94902,94936,Test,5
5,362,646,SNI,SN,95516,95571,Test,5
5,371,663,SNI,SN,96412,96496,Test,5
5,373,666,SNI,SN,96925,97018,Test,5
5,375,669,SNI,SN,99611,99688,Test,5
5,376,671,SNI,SN,100115,100185,Test,5
5,377,673,SNI,SN,100644,100711,Test,5
5,378,675,SNI,SN,101168,101204,Test,5
5,382,682,SNI,SN,102067,102141,Test,5
5,389,695,SNF,SN,102958,103027,Test,5
5,390,697,SNI,SN,103275,103311,Test,5
5,400,716,SNF,SN,104811,104885,Test,5
5,401,718,SNI,SN,105089,105127,Test,5
5,413,741,SNF,SN,106493,106574,Test,5
5,414,743,SNI,SN,106946,107008,Test,5
